Time/Node,192.168.240.1,192.168.240.3,192.168.240.4,192.168.240.5,192.168.240.7,192.168.240.10,192.168.240.11,192.168.240.12
Wed Dec 04 16:25:58 ART 2013,8154086.0,8199771.5,2.9876396E7,7469410.0,7987743.5,7279830.5,7513865.0,7234025.5
Wed Dec 04 16:26:00 ART 2013,8154233.0,8219378.0,2.989977E7,7491567.0,7987751.0,7298976.5,7539731.0,7234932.0
Wed Dec 04 16:26:02 ART 2013,8183090.0,8219385.0,2.9899776E7,7491572.0,7987756.5,7298982.5,7539737.0,7235082.5
Wed Dec 04 16:26:04 ART 2013,8183120.0,8219390.0,2.9899782E7,7491577.0,7987761.0,7298988.0,7539742.5,7235088.0
Wed Dec 04 16:26:06 ART 2013,8183133.0,8219395.0,2.9899786E7,7491582.0,7987766.0,7298994.0,7539750.0,7235093.5
Wed Dec 04 16:26:08 ART 2013,8183326.5,8219573.5,2.989998E7,7491755.0,7987939.0,7299055.5,7539813.0,7293052.0
Wed Dec 04 16:26:10 ART 2013,8183339.0,8219578.5,2.9899984E7,7491760.0,7987943.5,7299062.5,7539818.5,7293057.5
Wed Dec 04 16:26:12 ART 2013,8183353.0,8219583.5,2.989999E7,7491767.0,7987948.5,7299068.5,7539824.5,7293063.5
Wed Dec 04 16:26:14 ART 2013,8183364.5,8219590.5,2.9899996E7,7491772.5,7987954.0,7299074.5,7539830.5,7293071.0
Wed Dec 04 16:26:16 ART 2013,8183390.5,8219595.5,2.9900002E7,7491777.0,7987958.5,7299080.0,7539837.5,7293076.5
Wed Dec 04 16:26:18 ART 2013,8183403.0,8219600.5,2.9900008E7,7491782.5,7987964.0,7299086.0,7539843.5,7293082.5
Wed Dec 04 16:26:20 ART 2013,8183433.5,8219605.5,2.9900012E7,7491787.0,7987970.5,7299092.0,7539849.5,7293088.5
Wed Dec 04 16:26:22 ART 2013,8183452.0,8219610.0,2.9900018E7,7491794.5,7987975.5,7299102.0,7539855.0,7293094.0
Wed Dec 04 16:26:24 ART 2013,8183470.5,8219615.5,2.9900026E7,7491800.0,7987984.5,7299108.0,7539863.0,7293102.5
Wed Dec 04 16:26:28 ART 2013,8183497.0,8219631.0,2.9900032E7,7491808.0,7987997.0,7299119.0,7539869.0,7293110.5
Wed Dec 04 16:26:30 ART 2013,8183541.5,8230466.5,2.9900198E7,7491947.5,8002643.5,7299125.0,7539881.0,7293176.5
Wed Dec 04 16:26:32 ART 2013,8196235.0,8230466.5,2.9900198E7,7491947.5,8002643.5,7299220.5,7539985.0,7293176.5
Wed Dec 04 16:26:34 ART 2013,8212660.5,8246851.5,2.9902146E7,7518871.5,8002744.5,7299286.5,7540064.0,7293192.0
Wed Dec 04 16:26:36 ART 2013,8212814.0,8263328.0,2.9914824E7,7535315.0,8017431.0,7307755.5,7548370.0,7320409.5
Wed Dec 04 16:26:38 ART 2013,8238085.0,8278139.5,2.9929578E7,7554169.5,8032292.0,7313920.5,7567501.0,7335211.5
Wed Dec 04 16:26:40 ART 2013,8250376.5,8292533.5,2.994617E7,7564715.5,8047064.5,7338894.0,7577471.0,7339090.5
Wed Dec 04 16:26:42 ART 2013,8271571.5,8311418.5,2.997337E7,7583387.0,8076247.5,7357887.0,7590057.5,7366292.5
Wed Dec 04 16:26:44 ART 2013,8286052.0,8336599.5,2.9980826E7,7608830.5,8078403.5,7376496.0,7613001.0,7380917.0
Wed Dec 04 16:26:46 ART 2013,8300927.0,8340862.0,3.0002556E7,7623546.0,8105672.0,7401772.5,7627537.0,7396504.5
Wed Dec 04 16:26:48 ART 2013,8321780.5,8366075.5,3.0017302E7,7638242.5,8120651.0,7416434.5,7656555.0,7424753.0
Wed Dec 04 16:26:50 ART 2013,8344746.0,8380888.5,3.0041978E7,7655076.5,8135332.5,7441377.0,7671071.0,7439409.0
Wed Dec 04 16:26:52 ART 2013,8359406.0,8407956.0,3.0061052E7,7682254.5,8150151.0,7456702.0,7685638.0,7456090.5
Wed Dec 04 16:26:54 ART 2013,8374218.5,8414322.0,3.00756E7,7705520.5,8164968.5,7475017.5,7712564.0,7483224.5
Wed Dec 04 16:26:56 ART 2013,8403493.0,8439429.0,3.0090282E7,7711642.5,8179762.0,7496385.0,7729329.5,7512360.0
Wed Dec 04 16:26:58 ART 2013,8422472.0,8458196.0,3.01195E7,7740855.0,8209213.0,7518833.5,7743896.5,7526883.5
Wed Dec 04 16:27:00 ART 2013,8433226.0,8483395.0,3.0129848E7,7755716.0,8232400.5,7543649.5,7773003.5,7541544.5
Wed Dec 04 16:27:02 ART 2013,8460287.0,8488979.0,3.0149044E7,7780747.0,8238926.0,7562618.5,7787690.5,7570626.0
Wed Dec 04 16:27:04 ART 2013,8477266.0,8512726.0,3.0168984E7,7785086.0,8268217.5,7579204.5,7811425.0,7585282.5
Wed Dec 04 16:27:06 ART 2013,8502213.0,8531494.0,3.0192932E7,7814293.0,8283260.5,7606375.5,7831370.5,7610114.0
Wed Dec 04 16:27:08 ART 2013,8508828.0,8556728.0,3.0205326E7,7829169.0,8308380.0,7621046.5,7845947.0,7629062.0
Wed Dec 04 16:27:10 ART 2013,8535995.0,8569198.0,3.0222292E7,7858429.0,8327649.0,7650261.0,7875030.0,7650621.0
Wed Dec 04 16:27:12 ART 2013,8554921.0,8586135.0,3.024709E7,7870955.5,8342301.0,7664909.0,7889606.0,7672782.5
Wed Dec 04 16:27:14 ART 2013,8580266.0,8611072.0,3.0266242E7,7887807.0,8362715.0,7694038.5,7916600.0,7701819.0
Wed Dec 04 16:27:16 ART 2013,8605491.0,8630029.0,3.028082E7,7917075.0,8386690.0,7710601.0,7933364.5,7723435.5
Wed Dec 04 16:27:18 ART 2013,8611864.0,8642283.0,3.030167E7,7925920.5,8416035.0,7731594.5,7962514.0,7723575.5
Wed Dec 04 16:27:20 ART 2013,8631211.0,8653630.0,3.0324532E7,7926025.5,8423509.0,7731685.0,7980929.5,7723625.5
Wed Dec 04 16:27:22 ART 2013,8631346.0,8653767.0,3.03435E7,7926244.0,8440644.0,7731729.5,7986288.0,7724124.5
Wed Dec 04 16:27:24 ART 2013,8672463.0,8653773.0,3.0343504E7,7926253.0,8440650.0,7731739.0,7986296.0,7724343.0
Wed Dec 04 16:27:26 ART 2013,8672480.0,8693843.0,3.034351E7,7926258.0,8440656.0,7731746.5,7986301.5,7724528.0
Wed Dec 04 16:27:28 ART 2013,8672494.0,8693848.0,3.038456E7,7926263.0,8440662.0,7731752.5,7986307.5,7724748.0
Wed Dec 04 16:27:30 ART 2013,8672525.0,8693853.0,3.0384566E7,7926269.5,8440667.0,7731758.0,7986313.5,7724754.0
Wed Dec 04 16:27:32 ART 2013,8672548.0,8693860.0,3.0384574E7,7966382.0,8440672.0,7731764.0,7986319.0,7724967.5
Wed Dec 04 16:27:34 ART 2013,8672560.0,8693865.0,3.038458E7,7966387.0,8478621.0,7731772.0,7986327.0,7725185.5
Wed Dec 04 16:27:36 ART 2013,8672580.0,8693870.0,3.0384584E7,7966392.0,8478627.0,7731777.5,7986332.5,7725191.5
Wed Dec 04 16:27:38 ART 2013,8672608.0,8693877.0,3.038459E7,7966397.0,8478634.0,7768755.5,7986338.5,7725364.0
Wed Dec 04 16:27:40 ART 2013,8672632.0,8693882.0,3.0384594E7,7966402.0,8478639.0,7768763.0,7987157.0,7725373.0
Wed Dec 04 16:27:42 ART 2013,8672647.0,8693887.0,3.0384602E7,7966409.0,8478644.0,7768769.0,8024213.0,7725546.5
Wed Dec 04 16:27:44 ART 2013,8672674.0,8693892.0,3.0384608E7,7966414.0,8478661.0,7768775.0,8024218.5,7725552.5
Wed Dec 04 16:39:47 ART 2013,8678085.0,8693943.0,3.0384656E7,7966462.5,8478698.0,7768846.5,8024289.5,7725646.5
Wed Dec 04 16:39:49 ART 2013,8678142.0,8693970.0,3.0384684E7,7966491.0,8479234.0,7769311.5,8024299.0,7725653.5
Wed Dec 04 16:39:51 ART 2013,8678174.0,8693978.0,3.038469E7,7966496.5,8479239.0,7769317.5,8024305.0,7725659.5
Wed Dec 04 16:39:53 ART 2013,8678189.0,8693983.0,3.0384696E7,7966501.0,8479243.0,7769323.5,8024310.5,7725665.5
Wed Dec 04 16:39:55 ART 2013,8678219.0,8693987.0,3.03847E7,7966508.0,8490341.0,7769475.5,8024316.0,7725671.0
Wed Dec 04 16:39:57 ART 2013,8678239.0,8705910.0,3.0408052E7,7988665.0,8490348.0,7770065.0,8050129.5,7743191.5
Wed Dec 04 16:39:59 ART 2013,8707224.0,8713598.0,3.040808E7,7988671.0,8490353.0,7770209.0,8050137.5,7743197.5
Wed Dec 04 16:40:01 ART 2013,8707241.0,8713604.0,3.0408086E7,7988675.5,8490358.0,7770214.5,8050143.0,7743205.0
Wed Dec 04 16:40:03 ART 2013,8707264.0,8713609.0,3.0408092E7,7988681.0,8490363.0,7770220.5,8050149.0,7743211.0
Wed Dec 04 16:40:05 ART 2013,8707487.0,8713792.0,3.0408262E7,7988856.0,8490486.0,7828187.0,8050209.5,7743271.0
Wed Dec 04 16:40:07 ART 2013,8707501.0,8713798.0,3.0408268E7,7988861.0,8490491.0,7828192.5,8050215.0,7743276.5
Wed Dec 04 16:40:09 ART 2013,8707527.0,8713803.0,3.0408274E7,7988866.0,8490496.0,7828198.5,8050221.0,7743282.5
Wed Dec 04 16:40:11 ART 2013,8707548.0,8713808.0,3.040828E7,7988873.0,8490503.0,7828204.5,8050229.0,7743288.5
Wed Dec 04 16:40:13 ART 2013,8707563.0,8713813.0,3.0408284E7,7988878.0,8490508.0,7828210.5,8050234.5,7743296.0
Wed Dec 04 16:40:15 ART 2013,8707576.0,8713820.0,3.040829E7,7988883.0,8490514.0,7828218.0,8050240.5,7743302.0
Wed Dec 04 16:40:17 ART 2013,8707608.0,8713825.0,3.0408296E7,7988888.0,8490518.0,7828224.0,8050246.5,7743307.5
Wed Dec 04 16:40:19 ART 2013,8707636.0,8713830.0,3.0408302E7,7988895.0,8490526.0,7828230.0,8050252.5,7743316.0
Wed Dec 04 16:40:21 ART 2013,8707649.0,8713835.0,3.0408308E7,7988901.0,8490531.0,7828238.0,8050260.5,7743322.0
Wed Dec 04 16:40:24 ART 2013,8707698.0,8713854.0,3.040839E7,7988967.5,8490567.0,7828246.0,8050269.0,7743331.0
Wed Dec 04 16:40:29 ART 2013,8720389.0,8727486.0,3.040839E7,7988967.5,8490602.0,7828246.0,8050308.5,7743379.5
Wed Dec 04 16:40:31 ART 2013,8724260.0,8732604.0,3.0423026E7,8001778.5,8503585.0,7828412.5,8050349.5,7750058.5
Wed Dec 04 16:40:33 ART 2013,8751195.0,8755746.0,3.042314E7,8003614.0,8505444.0,7828464.5,8065053.5,7770404.0
Wed Dec 04 16:40:35 ART 2013,8765931.0,8772364.0,3.0439792E7,8018281.5,8520228.0,7842995.5,8081646.0,7787200.5
Wed Dec 04 16:40:37 ART 2013,8784717.0,8786928.0,3.046691E7,8043158.0,8547294.0,7868627.0,8108712.5,7811836.0
Wed Dec 04 16:40:39 ART 2013,8795163.0,8801888.0,3.0471108E7,8047679.0,8555654.0,7888780.5,8123278.0,7831110.5
Wed Dec 04 16:40:41 ART 2013,8824368.0,8826677.0,3.0496134E7,8076897.0,8579086.0,7903403.5,8152268.5,7845917.5
Wed Dec 04 16:40:43 ART 2013,8839126.0,8831231.0,3.0510922E7,8091749.5,8593995.0,7930670.5,8166817.0,7875028.0
Wed Dec 04 16:40:45 ART 2013,8863406.0,8859919.0,3.0535676E7,8091749.5,8614695.0,7945316.0,8179750.5,7887841.5
Wed Dec 04 16:40:47 ART 2013,8868386.0,8864575.0,3.0539958E7,8112723.0,8623290.0,7961884.0,8194716.5,7904420.0
Wed Dec 04 16:40:49 ART 2013,8888924.0,8889979.0,3.0562728E7,8136066.5,8640134.0,7989129.0,8210588.0,7919078.0
Wed Dec 04 16:40:51 ART 2013,8912375.0,8894047.0,3.0583826E7,8150778.0,8667496.0,8003819.0,8225196.0,7946531.0
Wed Dec 04 16:40:53 ART 2013,8941534.0,8919369.0,3.0596084E7,8165441.5,8682310.0,8032940.0,8254258.0,7962914.5
Wed Dec 04 16:40:55 ART 2013,8950110.0,8948214.0,3.0613216E7,8186478.5,8697110.0,8049559.0,8273732.5,7992075.5
Wed Dec 04 16:40:57 ART 2013,8971103.0,8963305.0,3.064232E7,8209363.0,8715956.0,8076647.5,8291716.5,8006769.0
Wed Dec 04 16:40:59 ART 2013,8994210.0,8977983.0,3.065728E7,8234083.5,8741514.0,8091360.5,8312641.0,8029438.0
Wed Dec 04 16:41:01 ART 2013,9015284.0,8992673.0,3.0671696E7,8238661.0,8756435.0,8118660.5,8329334.0,8050561.0
Wed Dec 04 16:41:03 ART 2013,9042327.0,9017543.0,3.0694626E7,8267809.0,8771004.0,8135083.0,8356359.0,8071296.0
Wed Dec 04 16:41:05 ART 2013,9047905.0,9036643.0,3.0715704E7,8282683.0,8794019.0,8157882.5,8370974.0,8094514.0
Wed Dec 04 16:41:07 ART 2013,9073926.0,9051321.0,3.0734534E7,8307445.0,8815335.0,8178918.0,8399998.0,8113168.0
Wed Dec 04 16:41:09 ART 2013,9098904.0,9066748.0,3.0745062E7,8312067.0,8832957.0,8203819.0,8414613.0,8138267.0
Wed Dec 04 16:41:11 ART 2013,9105478.0,9095283.0,3.077012E7,8340690.0,8844996.0,8222652.5,8443768.0,8160934.0
Wed Dec 04 16:41:13 ART 2013,9132862.0,9109902.0,3.078908E7,8356172.5,8870149.0,8251660.0,8460833.0,8174550.5
Wed Dec 04 16:41:15 ART 2013,9154265.0,9126538.0,3.0816174E7,8379126.0,8889269.0,8260152.0,8487570.0,8174677.0
Wed Dec 04 16:41:17 ART 2013,9154646.0,9142649.0,3.082447E7,8399714.0,8918530.0,8260242.5,8496852.0,8174736.0
Wed Dec 04 16:41:19 ART 2013,9154925.0,9148031.0,3.0851826E7,8414137.0,8928883.0,8260298.0,8496910.0,8174808.5
Wed Dec 04 16:41:21 ART 2013,9168834.0,9148118.0,3.08519E7,8422650.0,8943059.0,8260996.0,8496927.0,8174817.0
Wed Dec 04 16:41:23 ART 2013,9196091.0,9148123.0,3.0851908E7,8422657.0,8943064.0,8261002.0,8496935.0,8174824.5
Wed Dec 04 16:41:25 ART 2013,9196126.0,9188197.0,3.0851912E7,8422662.0,8943070.0,8261189.0,8496941.0,8174830.5
Wed Dec 04 16:41:27 ART 2013,9196154.0,9188202.0,3.0892964E7,8422667.0,8943076.0,8261405.0,8496946.0,8174836.5
Wed Dec 04 16:41:29 ART 2013,9196169.0,9188207.0,3.0892968E7,8422672.0,8943081.0,8261411.5,8496954.0,8174842.5
Wed Dec 04 16:41:31 ART 2013,9196192.0,9188211.0,3.0892974E7,8462781.0,8943086.0,8261630.0,8496960.0,8174848.0
Wed Dec 04 16:41:33 ART 2013,9196217.0,9188216.0,3.0892978E7,8462786.0,8981036.0,8261883.5,8496966.0,8174855.5
Wed Dec 04 16:41:35 ART 2013,9196240.0,9188222.0,3.0892984E7,8462793.0,8981041.0,8261891.5,8496972.0,8174861.5
Wed Dec 04 16:41:37 ART 2013,9196257.0,9188228.0,3.0892992E7,8462798.0,8981046.0,8261897.0,8496978.0,8174867.5
Wed Dec 04 16:41:39 ART 2013,9196287.0,9188234.0,3.0892996E7,8462803.0,8981053.0,8262072.5,8534847.0,8174876.0
Wed Dec 04 16:41:41 ART 2013,9196308.0,9188239.0,3.0893002E7,8462808.0,8981058.0,8262211.5,8534853.0,8211841.0
Wed Dec 04 16:41:43 ART 2013,9196354.0,9188244.0,3.0893008E7,8462831.0,8981081.0,8262276.0,8534860.0,8211847.0
